user_id,age_bucket,income_bucket,cibil_score,employment_type,payment_streak,utilization_ratio,spending_category,account_age_months,delinquency_count,transaction_frequency,risk_tier,initial_credit_limit
USER_08876,36-50,high,883,salaried,36,0.2926,essentials,68,0,29,Prime,405176.87
USER_08877,18-25,mid,676,gig,13,0.4868,essentials,33,0,3,Subprime,38786.23
USER_08878,36-50,low,681,salaried,28,0.7483,essentials,87,0,24,Near-Prime,79219.05
USER_08879,36-50,high,791,salaried,33,0.5081,lifestyle,88,3,34,Prime,421735.75
USER_08880,26-35,very_high,749,salaried,30,0.6285,lifestyle,16,0,36,Near-Prime,135415.92
USER_08881,51+,low,569,gig,10,0.403,mixed,69,2,13,Subprime,32871.3
USER_08882,18-25,low,438,student,10,0.6518,essentials,7,0,15,Deep-Subprime,11725.22
USER_08883,18-25,low,696,salaried,30,0.2411,mixed,22,0,27,Near-Prime,62716.39
USER_08884,36-50,high,900,self_employed,33,0.0873,essentials,109,0,21,Prime,387948.84
USER_08885,26-35,high,727,salaried,18,0.518,lifestyle,11,1,33,Near-Prime,117338.66
USER_08886,18-25,mid,770,salaried,18,0.6972,lifestyle,117,3,32,Prime,340144.63
USER_08887,26-35,mid,819,salaried,27,0.1418,essentials,97,0,36,Prime,271684.2
USER_08888,26-35,high,703,self_employed,14,0.34,lifestyle,72,0,16,Near-Prime,126358.3
USER_08889,18-25,mid,661,salaried,17,0.7903,mixed,70,4,9,Subprime,33531.03
USER_08890,51+,mid,860,salaried,36,0.4599,essentials,109,2,37,Prime,373919.08
USER_08891,26-35,high,624,gig,15,0.5535,mixed,30,1,7,Subprime,62221.88
USER_08892,26-35,low,606,salaried,16,0.5946,essentials,54,2,2,Subprime,39132.49
USER_08893,18-25,low,581,salaried,15,0.7608,mixed,46,1,20,Subprime,36921.27
USER_08894,26-35,mid,855,salaried,28,0.2159,essentials,93,0,11,Prime,291454.23
USER_08895,36-50,mid,853,salaried,32,0.2412,essentials,20,0,25,Prime,332163.03
USER_08896,36-50,mid,884,salaried,32,0.2058,lifestyle,28,0,22,Prime,330561.37
USER_08897,36-50,high,798,salaried,36,0.5123,essentials,92,0,19,Prime,355973.07
USER_08898,18-25,high,778,salaried,22,0.2793,mixed,43,0,38,Prime,416422.27
USER_08899,51+,mid,804,salaried,30,0.3197,mixed,91,0,33,Prime,270098.89
USER_08900,26-35,mid,757,self_employed,29,0.1249,essentials,119,0,34,Prime,277285.15
USER_08901,26-35,mid,863,self_employed,30,0.0701,mixed,55,0,15,Prime,299447.76
USER_08902,26-35,mid,440,salaried,4,0.4907,essentials,45,4,13,Deep-Subprime,20653.25
USER_08903,18-25,low,661,gig,2,0.7281,mixed,9,0,24,Subprime,42991.13
USER_08904,36-50,high,789,salaried,20,0.3127,mixed,114,1,34,Prime,433515.46
USER_08905,26-35,low,300,student,10,0.4249,essentials,9,5,16,Deep-Subprime,13729.88
USER_08906,36-50,mid,876,self_employed,31,0.6092,mixed,93,0,12,Prime,337418.84
USER_08907,18-25,mid,743,self_employed,16,0.2877,lifestyle,94,0,16,Near-Prime,100202.22
USER_08908,36-50,low,572,salaried,19,0.7152,essentials,30,4,22,Subprime,38956.24
USER_08909,51+,mid,723,salaried,32,0.4534,mixed,54,3,8,Near-Prime,108933.98
USER_08910,26-35,high,777,self_employed,20,0.2131,lifestyle,38,1,25,Prime,396796.59
USER_08911,51+,high,858,salaried,21,0.203,mixed,49,0,35,Prime,368719.43
USER_08912,18-25,high,745,salaried,18,0.0639,essentials,10,1,20,Near-Prime,132631.98
USER_08913,36-50,low,677,gig,12,0.3823,essentials,53,1,14,Near-Prime,98317.24
USER_08914,36-50,mid,695,self_employed,14,0.6285,mixed,52,0,9,Near-Prime,98721.17
USER_08915,26-35,high,708,self_employed,10,0.3475,mixed,18,0,10,Near-Prime,109272.07
USER_08916,36-50,mid,885,gig,36,0.1187,mixed,73,0,26,Prime,328417.1
USER_08917,36-50,high,697,self_employed,25,0.2026,lifestyle,32,0,28,Near-Prime,124518.31
USER_08918,51+,very_high,878,salaried,36,0.3716,mixed,119,0,10,Prime,402865.74
USER_08919,51+,low,635,student,6,0.6928,mixed,8,0,11,Subprime,37090.24
USER_08920,18-25,low,564,salaried,14,0.5188,essentials,51,0,7,Subprime,34305.42
USER_08921,26-35,mid,682,salaried,14,0.7184,lifestyle,76,1,22,Near-Prime,104806.89
USER_08922,26-35,mid,605,self_employed,19,0.3163,essentials,62,0,15,Subprime,56482.97
USER_08923,36-50,mid,861,self_employed,36,0.3196,mixed,116,0,27,Prime,295735.42
USER_08924,18-25,high,782,salaried,27,0.2452,mixed,91,0,20,Prime,404120.6
USER_08925,36-50,mid,728,salaried,26,0.5027,essentials,49,0,10,Near-Prime,82285.36
USER_08926,51+,low,689,salaried,25,0.5975,essentials,33,0,25,Near-Prime,57556.19
USER_08927,18-25,mid,664,salaried,13,0.4452,mixed,32,5,6,Subprime,43966.75
USER_08928,26-35,low,531,student,0,0.9466,essentials,2,0,10,Deep-Subprime,13357.15
USER_08929,51+,mid,750,salaried,20,0.3603,mixed,120,0,32,Prime,363031.45
USER_08930,36-50,mid,856,salaried,31,0.4842,mixed,58,0,14,Prime,248128.73
USER_08931,26-35,high,761,self_employed,25,0.543,mixed,95,0,32,Near-Prime,114387.28
USER_08932,51+,mid,869,salaried,34,0.3146,essentials,63,0,30,Prime,296018.09
USER_08933,36-50,high,865,self_employed,18,0.4034,mixed,20,0,31,Prime,323404.32
USER_08934,18-25,high,538,gig,3,0.6817,mixed,46,5,3,Deep-Subprime,31581.52
USER_08935,26-35,mid,644,self_employed,5,0.4559,lifestyle,20,2,13,Subprime,48002.86
USER_08936,26-35,low,442,gig,7,0.3369,essentials,12,0,11,Deep-Subprime,15120.84
USER_08937,36-50,low,818,student,11,0.3733,essentials,17,0,32,Prime,177913.67
USER_08938,26-35,high,813,self_employed,26,0.4151,lifestyle,69,0,15,Prime,363683.39
USER_08939,26-35,mid,694,salaried,20,0.2148,mixed,23,4,23,Near-Prime,103320.64
USER_08940,36-50,high,344,self_employed,6,0.5471,lifestyle,19,4,17,Deep-Subprime,33263.66
USER_08941,26-35,very_high,793,salaried,27,0.2596,mixed,77,0,26,Prime,500000.0
USER_08942,51+,mid,870,salaried,34,0.5901,mixed,91,0,30,Prime,225547.1
USER_08943,36-50,mid,898,salaried,23,0.3596,essentials,59,0,32,Prime,278866.84
USER_08944,36-50,mid,647,salaried,12,0.6888,mixed,30,5,22,Subprime,42702.76
USER_08945,51+,mid,670,self_employed,11,0.4506,mixed,36,2,17,Subprime,26485.39
USER_08946,26-35,mid,739,salaried,26,0.4839,mixed,31,0,18,Near-Prime,96318.74
USER_08947,36-50,mid,870,salaried,36,0.198,lifestyle,107,0,20,Prime,317069.71
USER_08948,18-25,low,602,salaried,9,0.8115,essentials,19,2,3,Subprime,31693.5
USER_08949,36-50,high,726,salaried,29,0.3252,essentials,93,1,11,Near-Prime,106098.69
USER_08950,26-35,mid,882,gig,33,0.3344,lifestyle,92,0,24,Prime,262788.23
USER_08951,36-50,mid,791,self_employed,28,0.4617,mixed,32,0,22,Prime,369673.71
USER_08952,18-25,mid,725,salaried,29,0.6814,mixed,84,0,17,Near-Prime,95154.52
USER_08953,18-25,mid,845,salaried,23,0.6366,lifestyle,35,0,21,Prime,286877.25
USER_08954,36-50,low,408,gig,6,0.8972,lifestyle,43,3,20,Deep-Subprime,18905.51
USER_08955,36-50,mid,728,gig,9,0.0978,essentials,15,0,12,Near-Prime,89390.11
USER_08956,26-35,mid,830,salaried,20,0.4843,mixed,115,0,22,Prime,302272.12
USER_08957,51+,low,665,salaried,32,0.6195,essentials,60,1,22,Near-Prime,74238.88
USER_08958,36-50,high,734,salaried,25,0.6508,mixed,81,0,28,Near-Prime,118538.16
USER_08959,51+,high,786,salaried,26,0.4899,essentials,29,1,34,Prime,415208.14
USER_08960,36-50,mid,718,salaried,25,0.5331,essentials,76,0,26,Near-Prime,91451.93
USER_08961,36-50,mid,801,salaried,25,0.1401,mixed,59,0,14,Prime,279548.88
USER_08962,26-35,high,880,salaried,32,0.4862,mixed,45,0,10,Prime,452146.34
USER_08963,26-35,mid,613,salaried,13,0.0596,mixed,8,2,12,Subprime,54613.25
USER_08964,18-25,mid,739,salaried,29,0.3665,essentials,65,0,12,Near-Prime,111232.0
USER_08965,26-35,high,889,salaried,25,0.1426,lifestyle,57,0,18,Prime,295573.15
USER_08966,26-35,very_high,900,salaried,26,0.1847,mixed,114,0,31,Prime,489513.35
USER_08967,26-35,mid,714,salaried,10,0.6643,mixed,48,1,14,Near-Prime,96384.35
USER_08968,26-35,high,769,salaried,34,0.6689,essentials,37,0,9,Prime,348496.9
USER_08969,18-25,low,350,salaried,0,0.3477,essentials,23,3,13,Deep-Subprime,15009.02
USER_08970,36-50,mid,746,salaried,26,0.5572,lifestyle,91,3,32,Near-Prime,114331.2
USER_08971,26-35,mid,675,student,7,0.8639,essentials,3,1,7,Subprime,58061.45
USER_08972,36-50,mid,827,self_employed,36,0.3021,mixed,56,1,31,Prime,187984.4
USER_08973,18-25,mid,675,gig,2,0.2928,mixed,3,5,21,Subprime,40045.87
USER_08974,26-35,mid,892,salaried,30,0.6438,mixed,70,0,16,Prime,262217.91
USER_08975,18-25,high,873,self_employed,34,0.4963,mixed,49,0,38,Prime,381600.9
USER_08976,51+,mid,847,salaried,29,0.2812,mixed,59,1,18,Prime,385420.34
USER_08977,26-35,mid,883,self_employed,22,0.5004,mixed,30,1,14,Prime,344912.51
USER_08978,36-50,low,300,student,4,0.8728,essentials,18,1,5,Deep-Subprime,16274.15
USER_08979,18-25,low,562,salaried,5,0.8374,essentials,41,4,15,Subprime,41733.23
USER_08980,36-50,very_high,733,salaried,31,0.5926,mixed,27,0,32,Near-Prime,135754.9
USER_08981,36-50,low,681,gig,13,0.2183,lifestyle,54,0,29,Near-Prime,57085.72
USER_08982,36-50,mid,734,salaried,25,0.701,mixed,86,0,30,Near-Prime,95194.24
USER_08983,51+,mid,712,salaried,31,0.6237,mixed,22,0,28,Near-Prime,77480.49
USER_08984,18-25,mid,628,salaried,12,0.6741,essentials,13,2,16,Subprime,45377.93
USER_08985,26-35,high,706,salaried,22,0.2045,mixed,95,2,11,Near-Prime,107579.25
USER_08986,26-35,low,653,gig,11,0.6322,essentials,29,2,6,Subprime,34804.57
USER_08987,51+,high,766,salaried,22,0.521,mixed,30,0,26,Prime,400340.65
USER_08988,18-25,mid,544,salaried,1,0.8134,lifestyle,21,4,15,Deep-Subprime,23089.88
USER_08989,26-35,low,824,salaried,26,0.3184,mixed,72,0,37,Prime,240732.55
USER_08990,18-25,high,871,salaried,19,0.6136,lifestyle,61,0,39,Prime,381833.07
USER_08991,26-35,mid,636,salaried,5,0.29,lifestyle,46,1,13,Subprime,56370.81
USER_08992,26-35,high,786,salaried,31,0.1505,mixed,116,0,14,Prime,418096.65
USER_08993,51+,high,778,salaried,30,0.42,lifestyle,67,0,40,Prime,419474.52
USER_08994,36-50,low,810,student,2,0.3584,essentials,16,0,38,Prime,238459.29
USER_08995,18-25,low,678,self_employed,18,0.4203,essentials,59,1,17,Near-Prime,73862.48
USER_08996,26-35,low,551,salaried,3,0.2884,essentials,31,1,1,Deep-Subprime,12155.4
USER_08997,26-35,low,607,gig,15,0.8101,essentials,40,2,12,Subprime,33518.35
USER_08998,36-50,mid,706,gig,9,0.4618,essentials,80,0,17,Near-Prime,102756.18
USER_08999,18-25,mid,480,gig,12,0.5288,essentials,37,1,6,Deep-Subprime,28011.18
USER_09000,26-35,mid,701,self_employed,22,0.3638,lifestyle,63,0,17,Near-Prime,97815.5
USER_09001,36-50,mid,588,salaried,21,0.625,mixed,69,1,18,Subprime,43655.26
USER_09002,51+,high,840,salaried,20,0.1971,lifestyle,85,0,35,Prime,368819.88
USER_09003,36-50,mid,724,salaried,15,0.3273,essentials,78,2,14,Near-Prime,90799.95
USER_09004,36-50,high,893,gig,20,0.1458,essentials,35,1,13,Prime,363680.79
USER_09005,18-25,high,815,salaried,32,0.4457,mixed,57,0,26,Prime,364016.28
USER_09006,26-35,low,638,gig,7,0.7745,essentials,8,1,22,Subprime,39079.9
USER_09007,36-50,very_high,845,self_employed,33,0.1157,mixed,81,0,12,Prime,496420.6
USER_09008,36-50,high,707,gig,28,0.1343,lifestyle,92,0,25,Near-Prime,133776.65
USER_09009,36-50,high,706,gig,31,0.5705,lifestyle,29,0,28,Near-Prime,120649.49
USER_09010,26-35,high,896,salaried,18,0.2083,mixed,67,0,16,Prime,379259.58
USER_09011,18-25,low,703,student,3,0.4805,essentials,1,0,17,Near-Prime,69877.76
USER_09012,26-35,mid,745,salaried,10,0.3856,essentials,31,1,29,Near-Prime,93740.24
USER_09013,51+,mid,626,self_employed,6,0.4957,mixed,72,0,15,Subprime,36543.53
USER_09014,26-35,mid,782,self_employed,34,0.1519,mixed,110,0,35,Prime,362855.59
USER_09015,18-25,low,521,salaried,4,0.4572,mixed,43,4,9,Deep-Subprime,20365.79
USER_09016,26-35,mid,611,self_employed,19,0.7313,lifestyle,23,2,23,Subprime,52298.01
USER_09017,51+,high,738,salaried,16,0.2115,mixed,32,1,24,Near-Prime,121730.22
USER_09018,51+,mid,786,salaried,22,0.1311,mixed,63,0,24,Prime,254766.99
USER_09019,36-50,low,617,gig,9,0.7436,mixed,58,2,6,Subprime,24250.66
USER_09020,26-35,mid,605,salaried,11,0.3759,lifestyle,48,1,9,Subprime,44702.38
USER_09021,36-50,mid,771,salaried,29,0.257,essentials,36,1,31,Prime,295860.49
USER_09022,26-35,mid,496,salaried,9,0.4613,lifestyle,15,1,15,Deep-Subprime,32831.03
USER_09023,26-35,low,329,student,4,0.2885,essentials,23,1,4,Deep-Subprime,20010.58
USER_09024,36-50,low,717,student,6,0.2219,essentials,24,1,17,Near-Prime,76354.96
USER_09025,26-35,high,650,self_employed,10,0.2495,lifestyle,11,1,11,Subprime,54834.03
USER_09026,26-35,mid,702,salaried,16,0.1699,essentials,60,0,19,Near-Prime,92154.09
USER_09027,26-35,low,579,salaried,13,0.8849,essentials,35,1,2,Subprime,20000.0
USER_09028,26-35,mid,621,gig,5,0.8531,mixed,69,1,16,Subprime,31887.07
USER_09029,26-35,high,872,self_employed,23,0.2848,lifestyle,82,1,23,Prime,337590.57
USER_09030,36-50,low,850,student,2,0.3579,essentials,19,2,15,Prime,147906.39
USER_09031,36-50,mid,770,self_employed,31,0.3931,mixed,95,0,13,Prime,290050.73
USER_09032,26-35,low,413,student,7,0.8888,essentials,22,2,8,Deep-Subprime,21057.77
USER_09033,51+,high,860,salaried,31,0.4241,lifestyle,102,0,29,Prime,441406.87
USER_09034,26-35,low,610,gig,18,0.6787,lifestyle,34,2,27,Subprime,44419.86
USER_09035,18-25,mid,712,salaried,17,0.3871,essentials,86,0,7,Near-Prime,112933.79
USER_09036,51+,mid,851,gig,33,0.5054,mixed,42,0,14,Prime,279790.27
USER_09037,18-25,high,331,self_employed,10,0.7327,essentials,33,0,7,Deep-Subprime,36242.82
USER_09038,26-35,mid,703,self_employed,25,0.1902,mixed,80,1,25,Near-Prime,85999.99
USER_09039,36-50,high,825,salaried,24,0.311,mixed,51,0,25,Prime,271889.23
USER_09040,36-50,very_high,850,salaried,20,0.4486,lifestyle,46,1,13,Prime,469900.03
USER_09041,51+,mid,835,salaried,32,0.5049,mixed,97,0,15,Prime,337453.57
USER_09042,36-50,high,769,salaried,31,0.4534,essentials,67,0,28,Prime,337351.39
USER_09043,26-35,mid,889,salaried,32,0.1934,mixed,88,0,31,Prime,390484.0
USER_09044,36-50,low,668,salaried,17,0.2178,essentials,48,0,24,Near-Prime,63075.01
USER_09045,51+,mid,779,self_employed,20,0.486,essentials,118,0,31,Prime,291839.65
USER_09046,36-50,high,880,salaried,20,0.3557,mixed,42,0,32,Prime,283227.68
USER_09047,36-50,mid,898,salaried,36,0.4076,essentials,35,0,39,Prime,321245.09
USER_09048,18-25,high,720,self_employed,28,0.1068,lifestyle,67,0,14,Near-Prime,92769.63
USER_09049,18-25,low,310,student,7,0.5235,mixed,2,0,9,Deep-Subprime,20901.67
USER_09050,26-35,mid,898,salaried,27,0.4816,mixed,85,0,22,Prime,323051.07
USER_09051,26-35,high,890,gig,25,0.2751,mixed,91,0,29,Prime,419083.88
USER_09052,18-25,low,670,salaried,20,0.5541,essentials,81,0,16,Near-Prime,59510.34
USER_09053,36-50,low,420,gig,9,0.98,mixed,18,3,7,Deep-Subprime,15923.87
USER_09054,26-35,mid,588,salaried,7,0.2833,mixed,30,0,13,Subprime,56304.86
USER_09055,36-50,high,598,salaried,18,0.4283,mixed,70,1,21,Subprime,56689.44
USER_09056,36-50,mid,421,gig,15,0.4413,lifestyle,10,0,9,Deep-Subprime,22271.77
USER_09057,51+,mid,705,salaried,22,0.3044,lifestyle,79,0,29,Near-Prime,108369.42
USER_09058,26-35,mid,306,gig,2,0.466,mixed,19,4,18,Deep-Subprime,29612.39
USER_09059,36-50,low,735,salaried,36,0.571,essentials,44,0,40,Prime,263594.27
USER_09060,36-50,mid,669,gig,21,0.5377,mixed,72,0,16,Subprime,43105.76
USER_09061,36-50,high,658,salaried,18,0.1917,mixed,36,2,8,Subprime,57724.54
USER_09062,26-35,low,390,gig,7,0.3448,mixed,35,1,18,Deep-Subprime,19769.74
USER_09063,26-35,high,734,salaried,19,0.4324,mixed,8,1,18,Near-Prime,117867.77
USER_09064,26-35,low,599,student,0,0.5077,essentials,4,1,7,Subprime,38782.84
USER_09065,26-35,mid,832,salaried,29,0.2071,mixed,79,0,25,Prime,293676.61
USER_09066,18-25,high,706,salaried,27,0.7509,mixed,54,0,26,Near-Prime,123772.02
USER_09067,18-25,mid,880,self_employed,28,0.2687,mixed,39,0,20,Prime,278978.87
USER_09068,18-25,mid,706,salaried,28,0.2939,lifestyle,43,0,26,Near-Prime,113135.9
USER_09069,18-25,high,723,salaried,18,0.4382,lifestyle,32,0,23,Near-Prime,114142.4
USER_09070,26-35,very_high,816,salaried,18,0.2788,mixed,112,0,27,Prime,416817.66
USER_09071,36-50,very_high,868,salaried,24,0.4638,essentials,95,0,25,Prime,500000.0
USER_09072,36-50,mid,831,salaried,36,0.5787,lifestyle,90,0,40,Prime,305504.32
USER_09073,18-25,mid,699,salaried,21,0.5145,mixed,44,1,31,Near-Prime,99774.8
USER_09074,26-35,very_high,721,salaried,14,0.6418,mixed,87,0,18,Near-Prime,123247.79
USER_09075,26-35,low,571,gig,6,0.7963,mixed,67,4,21,Subprime,20989.11
USER_09076,36-50,low,869,student,10,0.4449,essentials,11,0,8,Prime,293484.07
USER_09077,51+,low,592,student,5,0.344,essentials,5,2,8,Subprime,26014.99
USER_09078,18-25,mid,707,salaried,26,0.2758,essentials,37,0,11,Near-Prime,95424.83
USER_09079,18-25,high,867,salaried,18,0.1088,lifestyle,42,1,28,Prime,397276.68
USER_09080,36-50,low,743,student,12,0.6366,essentials,14,0,37,Prime,274287.33
USER_09081,26-35,mid,725,salaried,24,0.6977,essentials,83,0,6,Near-Prime,105282.14
USER_09082,36-50,mid,793,salaried,31,0.3017,essentials,96,0,40,Prime,255459.71
USER_09083,51+,high,812,salaried,32,0.3791,mixed,60,0,21,Prime,451734.42
USER_09084,26-35,mid,891,salaried,27,0.554,mixed,37,0,23,Prime,237269.77
USER_09085,26-35,mid,848,salaried,34,0.172,lifestyle,112,0,40,Prime,349067.3
USER_09086,36-50,high,797,self_employed,24,0.1807,essentials,44,0,21,Prime,338417.44
USER_09087,26-35,high,807,salaried,32,0.3599,mixed,68,0,38,Prime,283080.98
USER_09088,26-35,mid,641,self_employed,3,0.1886,essentials,11,0,12,Subprime,47345.65
USER_09089,36-50,very_high,756,salaried,31,0.4081,essentials,88,0,17,Near-Prime,150000.0
USER_09090,51+,very_high,732,salaried,15,0.669,mixed,24,1,10,Near-Prime,135434.29
USER_09091,18-25,mid,739,salaried,15,0.2006,mixed,92,2,9,Near-Prime,97164.27
USER_09092,26-35,mid,735,gig,25,0.3325,essentials,11,0,7,Near-Prime,101404.71
USER_09093,36-50,low,783,gig,36,0.6133,essentials,117,0,33,Prime,191992.44
USER_09094,51+,mid,783,salaried,27,0.3886,lifestyle,109,0,27,Prime,283719.57
USER_09095,36-50,very_high,809,salaried,19,0.3456,lifestyle,81,0,22,Prime,500000.0
USER_09096,18-25,high,716,salaried,25,0.0893,mixed,58,0,20,Near-Prime,89661.48
USER_09097,26-35,low,696,salaried,29,0.8062,essentials,36,2,23,Near-Prime,61756.8
USER_09098,26-35,mid,832,salaried,32,0.3933,essentials,38,0,28,Prime,310107.92
USER_09099,18-25,low,662,salaried,12,0.5212,essentials,37,4,10,Near-Prime,70186.03
USER_09100,36-50,mid,335,salaried,7,0.5444,lifestyle,3,2,15,Deep-Subprime,24707.27
USER_09101,51+,very_high,900,salaried,20,0.3373,lifestyle,55,0,14,Prime,500000.0
USER_09102,36-50,mid,732,salaried,19,0.4069,mixed,62,0,22,Near-Prime,108888.29
USER_09103,51+,mid,711,salaried,32,0.4651,lifestyle,88,0,17,Near-Prime,111341.38
USER_09104,26-35,mid,629,self_employed,14,0.0867,mixed,62,1,17,Subprime,53827.64
USER_09105,51+,mid,585,salaried,6,0.4696,essentials,37,5,21,Subprime,45060.96
USER_09106,36-50,high,615,salaried,18,0.6182,mixed,10,1,14,Subprime,56346.84
USER_09107,36-50,mid,770,gig,25,0.3722,essentials,22,0,10,Prime,269359.35
USER_09108,26-35,very_high,752,self_employed,16,0.7121,lifestyle,64,0,30,Near-Prime,130082.62
USER_09109,36-50,low,599,salaried,16,0.4805,essentials,17,1,12,Subprime,32896.82
USER_09110,26-35,mid,780,salaried,22,0.4724,essentials,35,0,22,Prime,247513.27
USER_09111,26-35,mid,510,self_employed,12,0.2848,essentials,22,5,8,Deep-Subprime,27973.71
USER_09112,36-50,mid,780,self_employed,31,0.2673,mixed,95,0,15,Prime,433247.53
USER_09113,51+,low,673,student,10,0.5986,essentials,20,0,19,Near-Prime,101072.29
USER_09114,51+,high,695,gig,29,0.5845,essentials,79,0,14,Near-Prime,108409.95
USER_09115,51+,high,700,salaried,17,0.5314,essentials,22,0,12,Near-Prime,116908.85
USER_09116,26-35,low,630,self_employed,14,0.8192,essentials,35,1,10,Subprime,41672.09
USER_09117,36-50,mid,850,salaried,35,0.2521,mixed,99,0,22,Prime,267639.48
USER_09118,26-35,low,715,salaried,25,0.4659,essentials,82,0,11,Near-Prime,86293.85
USER_09119,51+,low,691,salaried,14,0.7561,essentials,47,2,24,Near-Prime,87918.17
USER_09120,51+,mid,660,self_employed,17,0.4522,essentials,69,3,8,Subprime,45851.69
USER_09121,18-25,mid,748,self_employed,11,0.1095,essentials,92,0,17,Near-Prime,89494.2
USER_09122,26-35,low,520,gig,6,0.8356,mixed,11,5,11,Deep-Subprime,19111.61
USER_09123,26-35,low,641,student,8,0.2107,mixed,4,3,4,Subprime,33693.64
USER_09124,51+,mid,842,salaried,27,0.4086,essentials,63,0,18,Prime,329262.42
USER_09125,18-25,mid,651,salaried,11,0.7668,essentials,11,1,5,Subprime,51478.42
USER_09126,51+,low,464,student,6,0.55,essentials,1,1,10,Deep-Subprime,16221.12
USER_09127,26-35,very_high,900,salaried,32,0.4391,mixed,58,0,13,Prime,449340.63
USER_09128,18-25,low,669,student,11,0.3711,mixed,24,0,26,Near-Prime,80725.59
USER_09129,18-25,mid,811,self_employed,26,0.4125,essentials,79,0,36,Prime,359674.51
USER_09130,51+,low,717,salaried,33,0.4097,mixed,22,0,24,Near-Prime,67586.69
USER_09131,51+,high,818,salaried,26,0.0758,lifestyle,119,0,40,Prime,359074.07
USER_09132,18-25,low,638,gig,6,0.1789,essentials,48,2,14,Subprime,33582.3
USER_09133,18-25,mid,744,salaried,26,0.0349,mixed,32,0,16,Near-Prime,87284.12
USER_09134,36-50,low,711,self_employed,29,0.3243,mixed,37,0,11,Near-Prime,83629.27
USER_09135,18-25,mid,841,self_employed,23,0.222,lifestyle,19,0,38,Prime,264780.8
USER_09136,36-50,mid,743,self_employed,12,0.2411,lifestyle,61,2,20,Near-Prime,96550.14
USER_09137,26-35,low,694,self_employed,10,0.3945,essentials,38,1,16,Near-Prime,66537.82
USER_09138,36-50,low,663,salaried,11,0.6554,essentials,84,0,12,Near-Prime,89549.44
USER_09139,51+,mid,839,salaried,27,0.189,essentials,100,0,21,Prime,274918.01
USER_09140,36-50,mid,784,gig,23,0.2163,essentials,100,1,14,Prime,253720.79
USER_09141,18-25,mid,696,salaried,12,0.5606,mixed,93,0,18,Near-Prime,90048.27
USER_09142,26-35,mid,484,gig,9,0.7012,lifestyle,2,4,19,Deep-Subprime,28350.37
USER_09143,36-50,very_high,826,salaried,23,0.1266,essentials,68,0,16,Prime,486389.9
USER_09144,18-25,low,721,self_employed,11,0.5656,essentials,77,0,12,Near-Prime,76282.62
USER_09145,26-35,high,900,self_employed,26,0.3263,mixed,35,0,37,Prime,355547.92
USER_09146,26-35,high,657,salaried,2,0.3534,mixed,26,0,21,Subprime,51164.2
USER_09147,18-25,mid,808,self_employed,23,0.5486,lifestyle,116,0,31,Prime,212307.37
USER_09148,36-50,mid,715,gig,18,0.2541,lifestyle,31,0,33,Near-Prime,92043.15
USER_09149,36-50,low,835,student,11,0.163,essentials,24,0,15,Prime,268011.55
USER_09150,18-25,low,857,salaried,22,0.1269,essentials,71,2,36,Prime,202041.26
USER_09151,51+,mid,844,self_employed,23,0.6605,mixed,27,0,19,Prime,297550.83
USER_09152,36-50,mid,786,salaried,19,0.318,mixed,97,0,39,Prime,265864.14
USER_09153,18-25,high,734,salaried,9,0.5926,mixed,95,0,16,Near-Prime,128298.75
USER_09154,18-25,mid,555,gig,10,0.2998,essentials,46,1,12,Deep-Subprime,28446.03
USER_09155,26-35,low,690,student,2,0.5071,essentials,9,1,19,Near-Prime,93586.95
USER_09156,36-50,low,518,gig,11,0.7355,essentials,17,5,1,Deep-Subprime,14965.05
USER_09157,26-35,mid,735,self_employed,20,0.7353,mixed,56,1,32,Near-Prime,100832.94
USER_09158,26-35,low,854,gig,28,0.4419,essentials,23,0,22,Prime,223251.11
USER_09159,26-35,high,833,salaried,18,0.1622,lifestyle,28,0,16,Prime,388859.37
USER_09160,36-50,low,674,salaried,21,0.684,essentials,78,0,28,Near-Prime,63806.29
USER_09161,51+,mid,827,salaried,27,0.372,essentials,60,0,10,Prime,228564.39
USER_09162,18-25,low,568,salaried,15,0.2887,mixed,4,0,4,Subprime,39979.44
USER_09163,36-50,very_high,704,self_employed,31,0.3501,mixed,45,1,15,Near-Prime,150000.0
USER_09164,18-25,mid,692,self_employed,19,0.4655,mixed,70,2,10,Near-Prime,70623.42
USER_09165,18-25,low,706,self_employed,16,0.7622,mixed,16,1,21,Near-Prime,69544.25
USER_09166,36-50,high,812,self_employed,33,0.3796,mixed,103,0,18,Prime,383197.93
USER_09167,26-35,mid,700,self_employed,27,0.36,mixed,31,0,11,Near-Prime,90995.38
USER_09168,36-50,very_high,784,self_employed,20,0.2948,lifestyle,44,0,27,Prime,500000.0
USER_09169,36-50,mid,862,salaried,19,0.3849,essentials,81,0,17,Prime,305569.65
USER_09170,36-50,high,893,self_employed,24,0.235,mixed,93,0,20,Prime,329783.4
USER_09171,51+,high,900,salaried,26,0.3652,lifestyle,67,0,16,Prime,370747.2
USER_09172,26-35,mid,711,salaried,30,0.3046,mixed,92,0,9,Near-Prime,98961.42
USER_09173,26-35,mid,861,salaried,34,0.5579,lifestyle,41,0,40,Prime,337813.33
USER_09174,36-50,very_high,887,salaried,30,0.3125,mixed,110,0,34,Prime,436082.73
USER_09175,51+,low,511,gig,6,0.6568,essentials,32,2,3,Deep-Subprime,17688.45
